CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,BikeBuyer,AvgMonthSpend
15995,,Kaitlyn,L,Johnson,,6432 Maywood Ln.,,Downey,California,United States,90241,747-555-0147,1972-05-26,Partial College,Management,F,M,1,2,0,2,106360,2017-03-06,1,51.7
23808,,Spencer,,Perry,,6836 Somerset Pl.,,Lincoln Acres,California,United States,91950,671-555-0133,1978-05-08,Partial College,Management,M,M,1,2,1,1,110288,2017-03-06,1,54.03
18679,,Seth,C,Wood,,2306 Hillridge Way,,Renton,Washington,United States,98055,313-555-0183,1992-07-26,Graduate Degree,Management,M,S,0,1,0,0,112590,2017-03-06,1,52.71
23721,,John,M,Clark,,5301 Northwood Drive,,Downey,California,United States,90241,668-555-0134,1969-07-23,Partial College,Manual,M,M,1,0,1,2,30844,2017-03-06,1,52.73
21351,,James,,Coleman,,7798 Longbrood Way,,Lakewood,California,United States,90712,387-555-0129,1960-07-27,Graduate Degree,Management,M,M,1,2,0,3,109611,2017-03-06,0,51.0
17867,,Stephanie,,Sanchez,,9111 Almondwood Drive,,Sooke,British Columbia,Canada,V0,934-555-0160,1987-01-06,Partial College,Management,F,S,1,2,0,0,111685,2017-03-06,1,52.96
16907,,Sarah,J,Hall,,8836 First Ave.,,National City,California,United States,91950,195-555-0135,1959-03-21,Graduate Degree,Manual,F,S,1,0,1,1,30259,2017-03-06,1,49.14
20288,,Jeremiah,,Edwards,,6510 Hacienda Drive,,Imperial Beach,California,United States,91932,109-555-0143,1996-01-23,Partial College,Clerical,M,S,0,2,0,0,82339,2017-03-06,0,52.62
22874,,Drew,,Anand,,1117 Ashford Court,,Burien,Washington,United States,98168,257-555-0161,1981-10-10,High School,Clerical,M,S,1,1,0,0,87633,2017-03-06,1,61.12
20681,,Walter,L,Moreno,,3413 Sequoia Woods Pl.,,Burlingame,California,United States,94010,508-555-0110,1989-04-28,Graduate Degree,Clerical,M,S,0,1,0,0,80782,2017-03-06,1,51.66
15370,,Jessica,K,Butler,,2080 Mountain View Dr.,,Lebanon,Oregon,United States,97355,830-555-0114,1976-07-03,Partial College,Skilled Manual,F,M,1,1,0,2,57125,2017-03-06,1,48.74
22593,,Thomas,C,Johnson,,"22, avenue de Malakoff",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0170,1980-09-16,Bachelors,Skilled Manual,M,S,0,2,0,0,56092,2017-03-06,1,50.33
11884,,Latoya,S,Shen,,2328 Sand View Way,,Ballard,Washington,United States,98107,390-555-0186,1979-04-26,Graduate Degree,Professional,F,M,1,2,0,0,131943,2017-03-06,1,52.71
25021,,Edwin,K,Sharma,,20 Chestnut Ave,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0126,1970-02-04,Partial High School,Skilled Manual,M,M,1,2,0,2,52627,2017-03-06,0,50.78
15982,,Jose,,Evans,,2922 Vista Way,,Beverly Hills,California,United States,90210,959-555-0164,1980-05-22,Partial College,Manual,M,M,1,1,0,2,26331,2017-03-06,0,53.52
19088,,Rafael,L,Kumar,,5405 Glenellen Court,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0197,1994-11-02,Bachelors,Manual,M,S,0,1,0,0,27908,2017-03-06,0,48.73
19331,,Jessie,F,Hu,,Hochstr 8777,,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0193,1985-09-03,High School,Skilled Manual,M,S,0,1,0,0,56751,2017-03-06,0,60.78
16587,,Zachary,,Martinez,,Herzogstr 4662,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0190,1973-09-11,Bachelors,Manual,M,M,1,1,1,2,32619,2017-03-06,1,57.06
11260,,Katelyn,L,Kelly,,7085 Solano Drive,,Burlingame,California,United States,94010,507-555-0132,1985-04-12,Bachelors,Management,F,M,1,3,0,0,105983,2017-03-06,0,51.26
18687,,Olivia,C,Smith,,7728 Morengo Court,,Burlingame,California,United States,94010,373-555-0118,1991-01-20,Graduate Degree,Professional,F,M,1,1,1,2,128877,2017-03-06,1,52.95
25906,,Crystal,,Zhao,,9896 Walkim Court,,Findon,South Australia,Australia,5023,1 (11) 500 555-0161,1964-04-02,High School,Skilled Manual,F,S,1,2,1,1,55000,2017-03-06,1,49.93
22969,,Taylor,E,Martin,,1040 Greenbush Drive,,Newton,British Columbia,Canada,V2L3W8,918-555-0185,1995-09-27,High School,Skilled Manual,F,S,0,1,0,0,50910,2017-03-06,0,48.8
29397,,Walter,E,Ramos,,"2408, rue Maillard",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0143,1985-05-14,Partial College,Skilled Manual,M,M,1,2,1,1,57493,2017-03-06,1,52.42
25702,,Evelyn,E,Lopez,,Holzstr 1333,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0171,1962-04-14,Partial College,Clerical,F,S,1,0,1,1,82095,2017-03-06,1,53.16
12346,,Wesley,,Gao,,9266 Trees Drive,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0115,1995-05-22,Bachelors,Professional,M,S,0,2,0,0,136001,2017-03-06,0,56.7
18272,,Autumn,E,Lin,,4298 Chestnut Ave.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0138,1987-04-17,Bachelors,Management,F,M,1,3,0,0,104443,2017-03-06,1,51.04
25159,,Katelyn,C,Cooper,,1635 Carmel Dr,,Seattle,Washington,United States,98104,818-555-0126,1984-07-27,Partial College,Skilled Manual,F,S,0,1,0,0,59013,2017-03-06,0,49.99
25368,,Blake,,Baker,,7550 Carzino Ct,# 1,Seattle,Washington,United States,98104,455-555-0126,1979-07-04,Partial College,Skilled Manual,M,S,0,1,0,0,54240,2017-03-06,0,56.33
13369,,Mariah,C,Henderson,,3447 Mozden Lane,,Edmonds,Washington,United States,98020,263-555-0151,1967-08-17,Bachelors,Management,F,M,1,3,0,2,103150,2017-03-06,1,50.8
18059,,Bailey,E,Gonzalez,,4546 Fieldcrest Dr.,,Walla Walla,Washington,United States,99362,934-555-0118,1980-05-14,Partial College,Management,F,M,1,3,1,2,108823,2017-03-06,1,53.12
12522,,Brandy,,Sanchez,,"882, place du Tertre",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0197,1996-09-07,High School,Clerical,F,S,0,2,0,0,77300,2017-03-06,0,53.95
16375,,Gabriella,,Hernandez,,5689 Almondtree Circle,,Spring Valley,California,United States,91977,165-555-0161,1977-08-23,Partial College,Clerical,F,M,1,2,0,1,82308,2017-03-06,1,49.8
17683,,Jenna,,Evans,,9745 Hillridge Way,,Lincoln Acres,California,United States,91950,852-555-0167,1978-01-17,Graduate Degree,Professional,F,S,1,1,0,0,129719,2017-03-06,0,56.22
14990,,Nelson,J,Ramos,,Wallstr 824,,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0160,1996-01-26,Partial College,Manual,M,S,0,0,0,0,36588,2017-03-06,0,46.38
29201,,Kara,E,Jai,,4228 Creekside Drive,,Berkeley,California,United States,94704,976-555-0195,1977-05-18,Partial College,Clerical,F,S,1,3,0,0,81053,2017-03-06,0,50.38
15111,,Leah,,Huang,,"22, rue du Puits Dixme",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0166,1971-09-09,High School,Manual,F,M,1,0,2,2,35160,2017-03-06,1,48.62
25772,,Harold,S,Kapoor,,Bundesallee 7576,,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0196,1976-11-05,High School,Skilled Manual,M,S,1,1,0,0,57655,2017-03-06,0,57.32
12178,,Ethan,,Shan,,9551 Jones Rd,,Portland,Oregon,United States,97205,168-555-0113,1974-05-11,Partial High School,Skilled Manual,M,M,1,2,1,1,61513,2017-03-06,1,57.36
14083,,Nathan,,Lopez,,748 Whitehall Drive,,Kirkland,Washington,United States,98033,239-555-0122,2000-11-03,High School,Skilled Manual,M,M,0,0,0,0,57933,2017-03-06,1,48.84
14281,,Daniel,K,Wilson,,4609 Parkway Drive,,Vancouver,British Columbia,Canada,V7L 4J4,478-555-0188,1993-07-06,Bachelors,Management,M,S,0,2,0,0,104429,2017-03-06,1,54.84
19895,,Ricky,J,Jimenez,,8211 Fremont Street,,Burbank,California,United States,91502,291-555-0134,1972-02-23,High School,Manual,M,M,1,0,0,2,32494,2017-03-06,1,52.5
11137,,Jasmine,A,Taylor,,2457 Matterhorn Court,,Spokane,Washington,United States,99202,557-555-0146,1998-07-20,High School,Skilled Manual,F,M,0,2,0,0,51293,2017-03-06,0,48.28
19042,,Ronnie,W,Cai,,Celler Weg 30,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0121,1965-05-12,Partial College,Clerical,M,M,1,3,1,2,78805,2017-03-06,1,49.99
14690,,Drew,D,Rai,,Brunnenstr 11,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0193,2000-01-21,Partial High School,Manual,M,S,0,1,0,0,33244,2017-03-06,0,48.21
20331,,Jeremy,,Cox,,4052 Mt. Wilson Way,,Bellingham,Washington,United States,98225,713-555-0188,1982-06-06,Partial College,Manual,M,M,1,1,1,1,30115,2017-03-06,1,59.27
16928,,Bryan,M,Stewart,,7793 Kaski Ln.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,1966-10-21,Partial College,Skilled Manual,M,S,1,1,1,1,55404,2017-03-06,1,50.3
12013,,Kayla,,Lewis,,7421 Lavetta Way,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0130,1973-03-07,Partial College,Manual,F,S,0,0,0,0,34165,2017-03-06,0,47.46
17530,,Devin,A,Wood,,7521 Partridge Dr.,,Puyallup,Washington,United States,98371,364-555-0114,1976-05-21,High School,Skilled Manual,M,M,1,2,1,2,57132,2017-03-06,1,53.79
27131,,Edgar,M,Madan,,742 Grasswood Ct.,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0178,1989-08-16,Graduate Degree,Professional,M,S,1,2,0,0,132560,2017-03-06,0,52.2
26110,,James,,Alexander,,9910 North Wateroak Ct,,Burien,Washington,United States,98168,847-555-0149,1974-11-05,High School,Skilled Manual,M,M,1,1,1,2,53062,2017-03-06,1,54.72
13343,,Melanie,G,Bradley,,1732 Pine Creek Way,,Westminster,British Columbia,Canada,V3L 1E7,907-555-0122,1962-09-25,Bachelors,Clerical,F,M,1,0,1,2,79950,2017-03-06,1,52.93
29138,,Eduardo,E,Wood,,1367 Sheppard Way,,Woodland Hills,California,United States,91364,598-555-0125,1983-02-13,Bachelors,Clerical,M,M,1,2,0,1,83167,2017-03-06,1,57.56
22522,,Benjamin,C,Hayes,,Zur Lindung 7,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0149,1982-04-13,Partial College,Clerical,M,S,1,0,0,0,77729,2017-03-06,1,51.78
18161,,Tanya,M,Sanz,,"67, cours Mirabeau",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0118,1973-10-07,Partial College,Skilled Manual,F,M,1,1,1,1,54058,2017-03-06,1,48.36
27571,,Shannon,,Gao,,7772 Golden Meadow,,Colma,California,United States,94014,784-555-0116,1979-04-21,Graduate Degree,Clerical,F,M,1,1,0,2,87071,2017-03-06,1,50.5
16500,,Chloe,,Perry,,9196 Landana Dr.,,Renton,Washington,United States,98055,393-555-0113,1995-02-20,High School,Manual,F,S,0,0,0,0,26818,2017-03-06,0,47.15
14881,,Eric,,Griffin,,9127 Pinnacle Drive,,Bremerton,Washington,United States,98312,921-555-0181,1973-11-10,Bachelors,Skilled Manual,M,M,1,0,0,2,52630,2017-03-06,1,49.83
26384,,Jon,J,Zhu,,"29, rue des Grands Champs",,Paris,Seine (Paris),France,75006,1 (11) 500 555-0120,1976-08-03,Partial College,Clerical,M,M,1,2,0,2,83410,2017-03-06,1,54.85
26162,,Toni,,Malhotra,,7367 Wests Way,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,1980-08-10,Partial College,Clerical,F,M,1,2,1,2,83299,2017-03-06,1,51.33
27398,,Alexis,L,Lee,,1006 Deercreek Ln,,Torrance,California,United States,90505,362-555-0194,1963-09-01,Bachelors,Skilled Manual,F,S,1,1,1,1,54201,2017-03-06,0,50.72
13710,,Destiny,M,Harris,,3142 Broadway St.,,Oak Bay,British Columbia,Canada,V8P,923-555-0137,1986-07-14,Graduate Degree,Professional,F,S,1,2,0,0,133136,2017-03-06,1,53.04
21252,,Luis,G,Chen,,3312 Tanager Court,,Metchosin,British Columbia,Canada,V9,743-555-0148,1999-02-16,Partial High School,Skilled Manual,M,S,0,2,0,0,60371,2017-03-06,1,51.53
14911,,Shelby,J,Watson,,2895 Churchill Dr,,Westminster,British Columbia,Canada,V3L 1E7,725-555-0142,1977-02-19,Partial College,Skilled Manual,F,M,1,1,1,2,55220,2017-03-06,1,48.65
22102,,Eduardo,P,Cox,,5253 Harris Court,,Salem,Oregon,United States,97301,936-555-0183,1980-02-08,Partial College,Clerical,M,M,1,1,0,2,85098,2017-03-06,0,53.81
28082,,Nathaniel,R,Peterson,,6237 El Rancho Dr.,,Puyallup,Washington,United States,98371,556-555-0155,1988-08-01,Bachelors,Professional,M,S,1,2,0,0,129013,2017-03-06,1,54.8
29044,,Olivia,L,Wilson,,1869 Pine Hallow Rd.,,Portland,Oregon,United States,97205,443-555-0140,1988-03-02,Bachelors,Management,F,S,0,2,0,0,106013,2017-03-06,1,55.82
26800,,Lauren,,Lewis,,593 Chatworth,,Downey,California,United States,90241,836-555-0132,1996-10-07,Partial College,Clerical,F,S,0,2,0,0,77922,2017-03-06,1,51.39
16392,,Kari,,Raman,,"54, rue de Fontfroide",,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,1988-10-09,Graduate Degree,Management,F,M,1,3,0,0,104734,2017-03-06,0,51.2
11961,,Anne,A,Alvarez,,6318 Merriewood Dr.,,Berkeley,California,United States,94704,297-555-0150,1993-06-24,Partial College,Clerical,F,S,0,2,0,0,83202,2017-03-06,0,53.98
25001,,Clayton,W,Xu,,9115 Arthur Rd.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,1964-02-26,High School,Skilled Manual,M,M,1,1,1,2,61391,2017-03-06,1,50.08
21494,,Kayla,,Gonzales,,5298 Green View Court,,N. Vancouver,British Columbia,Canada,V7L 4J4,534-555-0145,1971-09-09,High School,Clerical,F,S,1,0,0,0,82687,2017-03-06,0,52.24
21128,,Kenneth,,Andersen,,Wertheimer Straße 854,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,1995-06-20,Partial College,Clerical,M,S,0,1,0,0,83361,2017-03-06,0,50.99
15720,,Jaime,,Ramos,,756 Palm Dr,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0159,1994-07-26,Bachelors,Skilled Manual,F,M,0,2,0,0,57161,2017-03-06,1,47.93
15048,,Bonnie,H,Yuan,,6126 Virgil Street,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0111,1981-06-19,Graduate Degree,Management,F,M,1,3,1,2,109320,2017-03-06,1,54.16
26631,,Isaiah,A,Stewart,,7752 Sunset Meadows Ln.,,Newport Beach,California,United States,92625,765-555-0118,1980-03-01,Partial College,Manual,M,M,1,1,1,2,27866,2017-03-06,0,58.64
20082,,Caroline,,Henderson,,2384 Encinal Place,,Oak Bay,British Columbia,Canada,V8P,115-555-0148,1973-02-24,High School,Skilled Manual,F,S,1,1,0,0,53889,2017-03-06,0,49.64
22147,,Brett,L,Kapoor,,1307 Horseshoe Circle,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0152,1967-04-17,Partial High School,Skilled Manual,M,M,1,0,0,2,53916,2017-03-06,1,48.5
16522,,Casey,,Pal,,2190 Rock Creek Way,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0137,1999-07-05,High School,Skilled Manual,F,M,0,1,0,0,56880,2017-03-06,0,48.52
22201,,Lindsey,R,Luo,,8812 Dianda Dr.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0144,1977-01-05,High School,Clerical,F,M,1,3,1,2,85533,2017-03-06,1,53.51
25972,,Jocelyn,,Henderson,,3187 Westwood Court,,W. Linn,Oregon,United States,97068,461-555-0112,1983-07-05,Bachelors,Management,F,S,1,1,0,0,109072,2017-03-06,0,51.35
17885,,Julio,,Carlson,,"18, boulevard d´Albi",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0140,1982-01-21,Graduate Degree,Management,M,M,1,4,0,2,110148,2017-03-06,0,52.17
13419,,Lauren,,Coleman,,3747 Likins Avenue,,Bremerton,Washington,United States,98312,123-555-0127,1985-06-23,Partial College,Management,F,M,1,2,1,2,103959,2017-03-06,1,55.47
15827,,Danielle,,Ward,,1201 Ricardo Drive,,Edmonds,Washington,United States,98020,444-555-0142,1999-05-07,High School,Skilled Manual,F,S,0,1,0,0,54230,2017-03-06,0,49.34
26644,,Jenna,E,Hernandez,,4795 Hawthorne Dr.,,Port Orchard,Washington,United States,98366,169-555-0133,1978-04-21,Bachelors,Professional,F,S,1,2,0,0,133903,2017-03-06,1,54.91
20335,,Adam,M,Gonzales,,6121 Pebble Glen Drive,,Colma,California,United States,94014,128-555-0129,1982-05-05,Bachelors,Clerical,M,S,1,1,0,0,79311,2017-03-06,1,57.12
28170,,Isabella,P,Johnson,,2251 Temple Drive,,Glendale,California,United States,91203,941-555-0186,1981-01-21,Partial College,Clerical,F,M,1,2,0,2,84084,2017-03-06,1,49.84
26306,,Kyle,J,Holt,,6685 Norris Court,,Fremont,California,United States,94536,464-555-0163,1989-04-26,Bachelors,Skilled Manual,M,S,0,2,0,0,54821,2017-03-06,1,51.55
14739,,Charles,J,Gonzalez,,9120 Springfield Drive,,La Jolla,California,United States,92806,189-555-0168,1974-09-26,Partial College,Clerical,M,M,1,2,1,2,77748,2017-03-06,1,56.89
19748,,Cory,,Prasad,,4228 Pacheco St.,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0196,1966-06-21,High School,Manual,M,M,1,0,2,2,27122,2017-03-06,0,46.82
14969,,Julio,E,Vazquez,,Altendorfer Straße 930,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0128,1983-04-06,Partial College,Skilled Manual,M,S,0,0,0,0,62520,2017-03-06,1,50.43
22061,,Jenny,C,Goel,,7156 Rose Dr.,,Cerritos,California,United States,90703,753-555-0135,1998-09-20,Partial College,Skilled Manual,F,S,0,1,0,0,55096,2017-03-06,0,48.2
21464,,Miguel,,Griffin,,7910 Mary Dr.,,Langford,British Columbia,Canada,V9,489-555-0193,1965-04-09,Bachelors,Clerical,M,M,1,2,1,2,83229,2017-03-06,1,54.53
23570,,Deanna,K,Romero,,7047 Terra Granda,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0165,1959-08-03,Bachelors,Skilled Manual,F,M,1,0,0,3,60347,2017-03-06,0,48.28
11259,,Victoria,C,Stewart,,3623 Barquentine Court,,Salem,Oregon,United States,97301,230-555-0139,1985-03-27,Partial College,Manual,F,M,0,0,1,1,27006,2017-03-06,0,47.03
23631,,Colin,R,Wang,,"663, rue de Longchamp",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0182,1969-03-05,High School,Skilled Manual,M,S,1,0,0,0,56071,2017-03-06,0,53.02
17165,,Isaac,E,Gonzalez,,7509 Sanford St.,,Lakewood,California,United States,90712,110-555-0177,1970-07-14,Partial College,Skilled Manual,M,S,1,0,0,0,51705,2017-03-06,1,48.04
28860,,Ian,M,Anderson,,1296 Bishop Court,,Novato,California,United States,94947,443-555-0192,1986-05-24,Graduate Degree,Clerical,M,M,1,0,1,2,87993,2017-03-06,1,61.69
21309,,Julia,,Anderson,,1093 Gatter Court,,San Gabriel,California,United States,91776,986-555-0182,1975-01-25,Partial College,Clerical,F,M,1,2,0,2,81913,2017-03-06,1,50.37
18266,,Mandy,,Huang,,950 Normal Ave.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,1983-10-15,Bachelors,Skilled Manual,F,S,0,0,0,0,55838,2017-03-06,1,51.84
26936,,Jaclyn,,He,,Brunnenstr 95,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0184,1979-02-21,Partial College,Manual,F,S,0,1,0,0,32924,2017-03-06,0,48.47
19540,,Jade,R,Richardson,,4598 Rhea Ct,,Kirkland,Washington,United States,98033,207-555-0172,1979-10-03,Bachelors,Professional,F,M,1,2,2,2,136633,2017-03-06,1,52.44
23475,,Richard,,Martin,,2354 Crown Ct,,Bremerton,Washington,United States,98312,132-555-0165,1954-07-15,Graduate Degree,Manual,M,M,1,1,0,3,28954,2017-03-06,0,45.77
15557,,Nathaniel,,Murphy,,105 Woodruff Ln.,,Oakland,California,United States,94611,222-555-0198,1980-08-14,Partial College,Clerical,M,M,1,1,0,1,78271,2017-03-06,0,54.57
28144,,Noah,,Phillips,,5995 Olivera Rd.,,Yakima,Washington,United States,98901,730-555-0157,1994-08-23,Partial College,Skilled Manual,M,S,0,0,0,0,54082,2017-03-06,1,52.55
25222,,Tamara,A,Kumar,,5722 Hemlock Ave.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,1981-04-21,Partial College,Management,F,S,1,2,0,0,102019,2017-03-06,1,51.15
24481,,Dennis,K,Sun,,3697 W St.,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0168,1978-07-17,Bachelors,Skilled Manual,M,M,1,1,0,2,58336,2017-03-06,1,55.31
26137,,Joshua,A,Clark,,2467 Clearland Circle,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,1987-04-08,Bachelors,Management,M,M,1,2,0,0,106235,2017-03-06,1,50.93
28577,,Austin,,Harris,,6659 Poplar Street,,Issaquah,Washington,United States,98027,593-555-0113,1986-05-08,Graduate Degree,Professional,M,M,1,1,0,2,132506,2017-03-06,0,55.78
22223,,Gabrielle,,Parker,,6857 Medina Drive,,Mill Valley,California,United States,94941,213-555-0111,1977-04-11,Partial College,Skilled Manual,F,M,1,0,2,2,61547,2017-03-06,1,52.04
16903,,Ian,P,Wright,,4113 Pershing Dr,,Santa Cruz,California,United States,95062,502-555-0164,1958-08-02,Graduate Degree,Professional,M,S,1,2,1,1,134871,2017-03-06,1,54.78
12277,,Beth,A,Ortega,,4698 Royal Oak Rd.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0194,1989-04-22,High School,Skilled Manual,F,S,0,1,0,0,51970,2017-03-06,0,48.52
23849,,Alexis,,Simmons,,3803 Frayne Lane,,Marysville,Washington,United States,98270,399-555-0195,1991-01-04,Graduate Degree,Professional,F,S,1,3,0,0,129017,2017-03-06,1,52.94
27965,,Meredith,,Gomez,,5175 Elm Rd.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0111,1969-05-13,High School,Skilled Manual,F,S,1,1,0,0,51980,2017-03-06,0,49.82
18258,,Cassie,M,Chander,,3747 W. Landing Avenue,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0132,1988-04-23,Bachelors,Management,F,S,0,1,0,0,107530,2017-03-06,0,53.85
15469,,Fernando,L,Williams,,7172 Parkway Drive,,Santa Cruz,California,United States,95062,133-555-0176,1990-10-28,Graduate Degree,Clerical,M,M,1,1,0,1,80444,2017-03-06,1,49.84
24412,,Angelica,,Patterson,,8544 Dewing Avenue,,Coronado,California,United States,92118,845-555-0113,1982-09-01,Partial College,Management,F,S,1,2,0,0,105715,2017-03-06,1,52.54
29260,,Ricky,S,Carlson,,3177 Dover Way,,Colma,California,United States,94014,208-555-0112,1955-05-27,Graduate Degree,Clerical,M,S,1,0,0,1,77151,2017-03-06,1,53.76
19547,,Lauren,A,Patterson,,6097 Mt. Mckinley Ct.,,Imperial Beach,California,United States,91932,601-555-0132,1978-02-15,Bachelors,Clerical,F,M,1,1,0,2,81669,2017-03-06,0,50.68
28680,,Hannah,R,Brown,,8358 Lightwood Drive,,Milwaukie,Oregon,United States,97222,956-555-0121,1986-10-09,Graduate Degree,Clerical,F,S,0,2,0,0,81432,2017-03-06,0,53.33
21877,,Clarence,,Xu,,6403 Madhatter Circle,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0112,1996-08-13,Bachelors,Manual,M,S,0,0,0,0,34298,2017-03-06,1,49.64
20141,,Angelica,M,Flores,,6662 Torino Court,,Dunkerque,Nord,France,59140,1 (11) 500 555-0128,1978-12-12,Bachelors,Management,F,M,1,1,0,2,107934,2017-03-06,0,50.55
27061,,Gabrielle,,Scott,,6028 D St.,,Port Hammond,British Columbia,Canada,V6B 3P7,189-555-0173,1993-09-02,Graduate Degree,Management,F,S,0,2,0,0,109457,2017-03-06,1,55.18
23147,,Wyatt,P,Smith,,5256 Chickpea Ct.,,Newport Beach,California,United States,92625,561-555-0113,1990-01-09,Bachelors,Skilled Manual,M,M,0,1,1,1,54266,2017-03-06,1,48.71
14169,,Carmen,E,Martinez,,"965, rue Philibert-Delorme",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0126,1988-04-16,High School,Manual,F,S,0,0,0,0,26150,2017-03-06,0,45.07
19142,,Dalton,R,Washington,,4575 Pinehurst Court,,San Gabriel,California,United States,91776,914-555-0114,1986-11-09,Graduate Degree,Management,M,M,1,3,1,2,112302,2017-03-06,1,65.29
20199,,Hailey,L,Cook,,2061 Matchstick Drive,,Newport Beach,California,United States,92625,894-555-0112,1979-09-27,Graduate Degree,Clerical,F,M,1,3,1,1,81542,2017-03-06,1,52.28
12114,,Charles,I,Richardson,,5466 Kaitlin Pl.,,Metchosin,British Columbia,Canada,V9,385-555-0136,1971-11-07,High School,Skilled Manual,M,M,1,2,1,2,51854,2017-03-06,1,48.96
26343,,Mariah,,Washington,,1271 Yosemite Circle,,Spokane,Washington,United States,99202,764-555-0112,1985-09-15,Bachelors,Skilled Manual,F,S,0,0,0,0,54153,2017-03-06,1,49.83
